,task,conversation_id,instruction_id,index,speaker,text,segments,new_text,gold_labels,G_DA_rep_init,G_DA_greet,G_DA_conf,G_DA_receipt,G_DA_disconf,G_DA_closer,G_DA_comp_check,G_DA_hold,G_DA_partial_req,G_DA_detail_req,G_DA_grant,G_DA_answer,DA_rep_init,DA_greet,DA_conf,DA_receipt,DA_disconf,DA_closer,DA_comp_check,DA_hold,DA_partial_req,DA_detail_req,DA_grant,DA_answer,all_DA
245722,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,8,U,"Okay, that's some pretty good actors. I like Tom Hanks a lot. I think I can look into Awesome. He is played in a lot of good especially Sully. That was pretty good. I think I'll check that one out.","[{'start_index': 45, 'end_index': 54, 'text': 'Tom Hanks', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 136, 'end_index': 141, 'text': 'Sully', 'annotations': [{'name': 'movie_search.name.movie'}]}]","Okay, that's some pretty good actors.",confirmation,,,confirmation,,,,,,,,,,,,confirmation,,,,,,,,,,['confirmation']
245723,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,8,U,"Okay, that's some pretty good actors. I like Tom Hanks a lot. I think I can look into Awesome. He is played in a lot of good especially Sully. That was pretty good. I think I'll check that one out.","[{'start_index': 45, 'end_index': 54, 'text': 'Tom Hanks', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 136, 'end_index': 141, 'text': 'Sully', 'annotations': [{'name': 'movie_search.name.movie'}]}]",I like Tom Hanks a lot.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,,[]
245724,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,8,U,"Okay, that's some pretty good actors. I like Tom Hanks a lot. I think I can look into Awesome. He is played in a lot of good especially Sully. That was pretty good. I think I'll check that one out.","[{'start_index': 45, 'end_index': 54, 'text': 'Tom Hanks', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 136, 'end_index': 141, 'text': 'Sully', 'annotations': [{'name': 'movie_search.name.movie'}]}]",I think I can look into Awesome.,answer,,,,,,,,,,,,answer,,greeting,,,,sequence_closer,,,,,,,"['greeting', 'sequence_closer']"
245725,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,8,U,"Okay, that's some pretty good actors. I like Tom Hanks a lot. I think I can look into Awesome. He is played in a lot of good especially Sully. That was pretty good. I think I'll check that one out.","[{'start_index': 45, 'end_index': 54, 'text': 'Tom Hanks', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 136, 'end_index': 141, 'text': 'Sully', 'annotations': [{'name': 'movie_search.name.movie'}]}]",He is played in a lot of good especially Sully.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,,[]
245726,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,8,U,"Okay, that's some pretty good actors. I like Tom Hanks a lot. I think I can look into Awesome. He is played in a lot of good especially Sully. That was pretty good. I think I'll check that one out.","[{'start_index': 45, 'end_index': 54, 'text': 'Tom Hanks', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 136, 'end_index': 141, 'text': 'Sully', 'annotations': [{'name': 'movie_search.name.movie'}]}]",That was pretty good.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,,[]
245727,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,8,U,"Okay, that's some pretty good actors. I like Tom Hanks a lot. I think I can look into Awesome. He is played in a lot of good especially Sully. That was pretty good. I think I'll check that one out.","[{'start_index': 45, 'end_index': 54, 'text': 'Tom Hanks', 'annotations': [{'name': 'movie_search.real_person'}]}, {'start_index': 136, 'end_index': 141, 'text': 'Sully', 'annotations': [{'name': 'movie_search.name.movie'}]}]",I think I'll check that one out.,answer,,,,,,,,,,,,answer,,greeting,,,,,,,,,,,['greeting']
245728,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,9,U,That is a pretty good actors.,,That is a pretty good actors.,answer,,,,,,,,,,,,answer,,,,,,,,,,,,,[]
245729,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,10,A,Me too.,,Me too.,x,,,,,,,,,,,,,,,,,,,,,,,,,[]
245730,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,11,U,Oh! I think I can look into awesome.,,Oh!,x,,,,,,,,,,,,,,,,,,,,,,,,,[]
245731,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,11,U,Oh! I think I can look into awesome.,,I think I can look into awesome.,x,,,,,,,,,,,,,,greeting,,,,sequence_closer,,,,,,,"['greeting', 'sequence_closer']"
245732,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,12,A,The details have been emailed to you.,,The details have been emailed to you.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
245733,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,13,U,Awesome. I appreciate it.,,Awesome.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
245734,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,13,U,Awesome. I appreciate it.,,I appreciate it.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,,,,,,,,[]
245735,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,14,A,No problem! Have a great night.,,No problem!,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,,,,,,,,[]
245736,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,14,A,No problem! Have a great night.,,Have a great night.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
245737,movies,dlg-e2affe71-cbfd-4152-8af8-410342909dbf,movie-10,15,U,"You have a great night, as well.",,"You have a great night, as well.",sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
252582,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,0,U,"Hi, I'm wondering if you could help me find a movie to watch tonight at home. I'm looking for something that's rated high on Rotten Tomatoes.","[{'start_index': 111, 'end_index': 140, 'text': 'rated high on Rotten Tomatoes', 'annotations': [{'name': 'movie_search.critic_rating'}]}]","Hi, I'm wondering if you could help me find a movie to watch tonight at home.","greeting, partial_request",,greeting,,,,,,,partial_request,,,,,greeting,,,,,,,,,,,['greeting']
252583,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,0,U,"Hi, I'm wondering if you could help me find a movie to watch tonight at home. I'm looking for something that's rated high on Rotten Tomatoes.","[{'start_index': 111, 'end_index': 140, 'text': 'rated high on Rotten Tomatoes', 'annotations': [{'name': 'movie_search.critic_rating'}]}]",I'm looking for something that's rated high on Rotten Tomatoes.,partial_request,,,,,,,,,partial_request,,,,,greeting,,,,,,,,,,,['greeting']
252584,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,1,A,"Hello, how can I help you?",,"Hello, how can I help you?",greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,detail_request,,,"['greeting', 'detail_request']"
252585,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,2,A,"Got it, let's see what movies are highly rated on Rotten Tomatoes.","[{'start_index': 34, 'end_index': 65, 'text': 'highly rated on Rotten Tomatoes', 'annotations': [{'name': 'movie_search.critic_rating'}]}]","Got it, let's see what movies are highly rated on Rotten Tomatoes.",confirmation,,,confirmation,,,,,,,,,,,greeting,confirmation,,,,,,,,,,"['greeting', 'confirmation']"
252586,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,3,A,Would you like to know the number one ranked movie?,,Would you like to know the number one ranked movie?,detail_request,,,,,,,,,,detail_request,,,,,,,,,,,,detail_request,,,['detail_request']
252587,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,4,U,Yeah.,,Yeah.,"confirmation, answer",,,confirmation,,,,,,,,,answer,,,confirmation,,,,,,,,,answer,"['confirmation', 'answer']"
252588,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,5,A,"For the number one highest rated movie on Rotten Tomatoes, it is currently the Wizard of Oz.","[{'start_index': 19, 'end_index': 57, 'text': 'highest rated movie on Rotten Tomatoes', 'annotations': [{'name': 'movie_search.critic_rating'}]}, {'start_index': 75, 'end_index': 91, 'text': 'the Wizard of Oz', 'annotations': [{'name': 'movie_search.name.movie'}]}]","For the number one highest rated movie on Rotten Tomatoes, it is currently the Wizard of Oz.",grant,,,,,,,,,,,grant,,,greeting,,,,,,,,,,,['greeting']
252589,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,6,U,That's a little older than I was thinking. How about something that's based on a true story?,"[{'start_index': 70, 'end_index': 91, 'text': 'based on a true story', 'annotations': [{'name': 'movie_search.other_description'}]}]",That's a little older than I was thinking.,answer,,,,,,,,,,,,answer,,greeting,,,,,,,,,,,['greeting']
252590,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,6,U,That's a little older than I was thinking. How about something that's based on a true story?,"[{'start_index': 70, 'end_index': 91, 'text': 'based on a true story', 'annotations': [{'name': 'movie_search.other_description'}]}]",How about something that's based on a true story?,partial_request,,,,,,,,,partial_request,,,,,greeting,,,,,,,partial_request,,,,"['greeting', 'partial_request']"
252591,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,7,A,I have Citizen Kane or the Third man.,"[{'start_index': 7, 'end_index': 19, 'text': 'Citizen Kane', 'annotations': [{'name': 'movie_search.name.movie'}]}, {'start_index': 23, 'end_index': 36, 'text': 'the Third man', 'annotations': [{'name': 'movie_search.name.movie'}]}]",I have Citizen Kane or the Third man.,grant,,,,,,,,,,,grant,,,greeting,,,,,,,,,grant,,"['greeting', 'grant']"
252592,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,8,A,"Something based on a true story, sure thing.","[{'start_index': 10, 'end_index': 31, 'text': 'based on a true story', 'annotations': [{'name': 'movie_search.other_description'}]}]","Something based on a true story, sure thing.",confirmation,,,confirmation,,,,,,,,,,,greeting,confirmation,,,,,,,,,,"['greeting', 'confirmation']"
252593,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,9,A,How about moonlight?,"[{'start_index': 10, 'end_index': 19, 'text': 'moonlight', 'annotations': [{'name': 'movie_search.name.movie'}]}]",How about moonlight?,grant,,,,,,,,,,,grant,,,,,,,,,,,detail_request,,,['detail_request']
252594,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,10,U,Could you tell me more about it?,,Could you tell me more about it?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,answer,"['partial_request', 'answer']"
252595,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,11,A,"The tender, heartbreaking story of a young man's struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.","[{'start_index': 0, 'end_index': 228, 'text': ""The tender, heartbreaking story of a young man's struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexualit"", 'annotations': [{'name': 'movie_search.synopsis'}]}]","The tender, heartbreaking story of a young man's struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",grant,,,,,,,,,,,grant,,,greeting,,,,,,,,,grant,,"['greeting', 'grant']"
252596,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,12,U,That sounds pretty good. Can I get that on Google Play?,"[{'start_index': 43, 'end_index': 54, 'text': 'Google Play', 'annotations': [{'name': 'movie_search.streaming_service'}]}]",That sounds pretty good.,confirmation,,,confirmation,,,,,,,,,,,,,,,,,,,,,,[]
252597,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,12,U,That sounds pretty good. Can I get that on Google Play?,"[{'start_index': 43, 'end_index': 54, 'text': 'Google Play', 'annotations': [{'name': 'movie_search.streaming_service'}]}]",Can I get that on Google Play?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,,['partial_request']
252598,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,13,A,"Sure, you can get it for $4.99.","[{'start_index': 25, 'end_index': 30, 'text': '$4.99', 'annotations': [{'name': 'movie_search.price.streaming'}]}]","Sure, you can get it for $4.99.",grant,,,,,,,,,,,grant,,,,confirmation,,,,,,,,grant,,"['confirmation', 'grant']"
252599,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,14,U,Okay. Then that's all I want. Thank you.,,Okay.,confirmation,,,confirmation,,,,,,,,,,,,confirmation,,,,,,,,,,['confirmation']
252600,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,14,U,Okay. Then that's all I want. Thank you.,,Then that's all I want.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
252601,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,14,U,Okay. Then that's all I want. Thank you.,,Thank you.,sequence_closer,,,,,,sequence_closer,,,,,,,,,,,,sequence_closer,,,,,,,['sequence_closer']
252602,movies,dlg-fa29f336-d692-4609-90cd-c6a2236a8633,movie-29,15,A,"You're welcome, and you're all set.",,"You're welcome, and you're all set.","receipt, sequence_closer",,,,receipt,,sequence_closer,,,,,,,,,,receipt,,,,,,,,,['receipt']
258849,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,0,A,Hello. How can I help you?,,Hello.,greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,,,,['greeting']
258850,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,0,A,Hello. How can I help you?,,How can I help you?,greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,detail_request,,,"['greeting', 'detail_request']"
258851,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,1,U,Hi. I'd like to listen to some music by blink-182. Can you help me?,"[{'start_index': 26, 'end_index': 36, 'text': 'some music', 'annotations': [{'name': 'music.type.music'}]}, {'start_index': 40, 'end_index': 49, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}]",Hi.,greeting,,greeting,,,,,,,,,,,,greeting,,,,,,,,,,answer,"['greeting', 'answer']"
258852,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,1,U,Hi. I'd like to listen to some music by blink-182. Can you help me?,"[{'start_index': 26, 'end_index': 36, 'text': 'some music', 'annotations': [{'name': 'music.type.music'}]}, {'start_index': 40, 'end_index': 49, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}]",I'd like to listen to some music by blink-182.,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,,,,,[]
258853,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,1,U,Hi. I'd like to listen to some music by blink-182. Can you help me?,"[{'start_index': 26, 'end_index': 36, 'text': 'some music', 'annotations': [{'name': 'music.type.music'}]}, {'start_index': 40, 'end_index': 49, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}]",Can you help me?,partial_request,,,,,,,,,partial_request,,,,,,,,,,,,partial_request,,,,['partial_request']
258854,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,2,A,"Yes, Sure I'll help you. Just wait for a second. Here is blink-182 - What's My Age Again for you. Go through with that.","[{'start_index': 57, 'end_index': 66, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}, {'start_index': 69, 'end_index': 96, 'text': ""What's My Age Again for you"", 'annotations': [{'name': 'music.name.track'}]}]","Yes, Sure I'll help you.",confirmation,,,confirmation,,,,,,,,,,,,confirmation,,,,,,,,grant,,"['confirmation', 'grant']"
258855,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,2,A,"Yes, Sure I'll help you. Just wait for a second. Here is blink-182 - What's My Age Again for you. Go through with that.","[{'start_index': 57, 'end_index': 66, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}, {'start_index': 69, 'end_index': 96, 'text': ""What's My Age Again for you"", 'annotations': [{'name': 'music.name.track'}]}]",Just wait for a second.,hold_request,,,,,,,,hold_request,,,,,,,,,,,,,,,,,[]
258856,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,2,A,"Yes, Sure I'll help you. Just wait for a second. Here is blink-182 - What's My Age Again for you. Go through with that.","[{'start_index': 57, 'end_index': 66, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}, {'start_index': 69, 'end_index': 96, 'text': ""What's My Age Again for you"", 'annotations': [{'name': 'music.name.track'}]}]",Here is blink-182 - What's My Age Again for you.,grant,,,,,,,,,,,grant,,,,,,,,,,,,,,[]
258857,music,dlg-1e58cfc6-c05f-4417-9420-699e1614ea4a,music-5,2,A,"Yes, Sure I'll help you. Just wait for a second. Here is blink-182 - What's My Age Again for you. Go through with that.","[{'start_index': 57, 'end_index': 66, 'text': 'blink-182', 'annotations': [{'name': 'music.name.artist'}]}, {'start_index': 69, 'end_index': 96, 'text': ""What's My Age Again for you"", 'annotations': [{'name': 'music.name.track'}]}]",Go through with that.,confirmation,,,confirmation,,,,,,,,,,,,,,,,,,,,,,[]
